review_id,reply
183367129,"この度は最上階のコーナースイートルームにご宿泊いただき、誠にありがとうございます。
 

 ホテルの雰囲気やお部屋でのご滞在を楽しんでいただけたようでとても嬉しく思います。特に和の趣を感じられたとのお言葉は、スタッフ一同励みになります。
 

 また、周辺の道のりについての貴重なご意見もありがとうございます。安全に快適にお越しいただけるよう、引き続き改善に努めてまいります。
 

 朝食にもご満足いただけたようで幸いです。お客様にとっての素敵なホテルライフの一部となれたことを嬉しく思います。
 

 次回のご訪問を心よりお待ちしております。"
183367139,"ご利用いただき、ありがとうございます。お部屋やウェルカムドリンクを気に入っていただけたようで嬉しく思います。
 

 レンタルサイクルも楽しんでいただけたとのこと、アクティブなご滞在ができたようですね。
 

 朝食のお米もご満足いただけたようで、私たちも大変励みになります。  
 またのご来店を心よりお待ちしております。"
183367142,"この度はご利用いただき、誠にありがとうございます。
 

 チェックイン時に快くお部屋の変更に応じられたことをお褒めいただき、大変嬉しく思います。当ホテルの落ち着いた雰囲気やウェルカムサービスにもご満足いただけたようで、何よりです。
 

 また、機能的な部屋の使い方についてのご感想もありがとうございます。ご指摘の通り、長期滞在の場合は荷物に関して工夫が必要かもしれませんが、快適にお過ごしいただけるよう努めてまいります。
 

 再訪のご意向をお持ちいただき、感謝しております。季節ごとの京都の魅力をぜひお楽しみください。今後ともどうぞよろしくお願いいたします。"
183367148,"ご宿泊いただきありがとうございます。
 

 お部屋や水周りについてのお褒めの言葉、また清潔感を感じていただけたことに大変嬉しく思います。
 

 ウェルカムドリンクサービスを楽しんでいただけたようで何よりです。豊富な種類のお飲み物やお菓子は、リラックスタイムにぴったりですよね。
 

 立地についてのご指摘もありがとうございます。アクセスの面で少し不便を感じられる方には、タクシーやバスの利用をお勧めしております。
 

 またのご利用を心よりお待ちしております。"
183367160,"こんにちは！ご利用いただき、ありがとうございます。
 

 ホテルのサービスや雰囲気に満足していただけたとのこと、大変嬉しく思います。ロビーのサービスに関してもお褒めいただき、感謝いたします。
 

 お部屋のスペースに関しては貴重なご意見、ありがとうございます。今後の改善に活かして参りますので、またぜひお越しください。
 

 心よりお待ちしております！"
183367169,"ご利用いただきありがとうございます。  
 

 外国のお客様が多い中、快適にお過ごしいただけたとのこと、大変嬉しく思います。無料の飲み物やツマミも気に入っていただけたようで、何よりです。  
 

 フロントのスタッフに関しまして、貴重なご意見をありがとうございます。より良いサービス向上に努めてまいりますので、今後ともご愛顧いただけますと幸いです。またのご利用をお待ちしております。"
183367172,"この度はご宿泊いただき、誠にありがとうございます。
 

 お部屋や施設についての詳細なご意見、また立地やアメニティに関するご指摘をいただき、感謝申し上げます。ご滞在中に不便を感じられた点や、照明や換気に関する問題については、今後の改善に向けてしっかりと検討させていただきます。
 

 また、朝食メニューにつきましても、貴重なご意見をありがとうございます。お客様にご満足いただける内容に向けて、改善を考えてまいります。
 

 お洒落で落ち着いた雰囲気と感じていただけたことは嬉しい限りですが、次回のご宿泊を考える際に他の選択肢も検討されるとのこと、ぜひ当ホテルにもまたお越しいただける日をお待ちしております。
 

 貴重なご意見をいただき、心より感謝申し上げます。"
183367179,"ご利用いただき、ありがとうございます。静かな立地やお部屋の清潔さをお褒めいただき、大変嬉しく思います。
 

 朝食についてのご意見もありがとうございます。今後、もっと多様なメニューの提供を検討し、幅広いお客様にご満足いただけるよう努めてまいります。
 

 またのご来店をお待ちしております。"
183367187,"ご利用いただきありがとうございます。
 

 この度はチェックイン時にお待たせしてしまい、大変申し訳ございませんでした。清掃が予定通り進まなかったことにより、ご不便をおかけいたしましたことをお詫びいたします。
 

 今後はこのようなことがないよう、運営の見直しを図り、サービスの向上に努めてまいります。貴重なご意見をいただき感謝いたします。 
 

 またのご利用を心よりお待ちしております。"
183367188,"この度はご不快な思いをさせてしまい、誠に申し訳ございませんでした。
 

 スタッフの対応についてご指摘いただき、感謝いたします。お客様にとって快適なサービスを提供することが私たちの目標ですので、改善に努めてまいります。
 

 次回のご利用の際には、より良い体験を提供できるよう努力いたします。貴重なご意見をいただき、ありがとうございました。"
183367211,"この度はご宿泊いただき、誠にありがとうございます。
 

 お褒めの言葉をいただき、大変光栄です！  
 お部屋の和室でリラックスできたとのこと、嬉しく思います。  
 また、テレビでYouTubeを楽しんでいただけたのも良かったですね。
 

 美味しいお食事にもご満足いただけたようで、スタッフ一同喜んでおります。
 

 快適なひとときを提供できるよう、今後も努めて参りますので、またのご来訪を心よりお待ちしております。"
183367214,"この度はご宿泊いただき、ありがとうございます。
 

 新しいホテルの設備やお風呂、ベッドについてお褒めいただき、嬉しく思います。特にご主人が気に入ってくださったとのことで、スタッフ一同喜んでおります。
 

 夕食についてご不便をおかけしたとのこと、申し訳ありませんでした。次回はぜひ、ゆっくりとお食事も楽しんでいただければと思います。
 

 今後とも、お客様にご満足いただけるよう努力してまいりますので、またのご来館をお待ちしております。"
183367216,"この度はご宿泊いただき、誠にありがとうございます。
 

 客室や館内の清潔感についてお褒めいただき、大変嬉しく思います。サービスの面でお客様に省力化の印象を与えてしまったこと、また朝食のバランスについての貴重なご意見をありがとうございます。ご指摘いただいた点につきましては、改善に向けて取り組んで参ります。
 

 朝食でお召し上がりいただいた南禅寺豆腐と白みそのお味噌汁が美味しかったとのこと、とても嬉しく思います。団体のお客様との混雑は、お客様にご不便をおかけしたかもしれませんね。
 

 全体として気持ちよくお過ごしいただけたとのことで安心しました。またのご利用を心よりお待ち申し上げております。"
183367240,"この度はご不便をおかけし、誠に申し訳ございませんでした。
 

 駅からの距離や荷物の扱いについて、さらに教育を徹底し改善に努める必要があります。また、部屋の清掃状況についてもより一層の確認を行い、快適にお過ごしいただける環境を整えてまいります。
 

 朝食メニューに関しても、お客様のご意見を踏まえ、バリエーションを増やすよう検討いたします。観光客の皆様に心地よく過ごしていただけるよう、努力して参りますので、今後ともご意見をお寄せいただけますと幸いです。 
 

 貴重なお時間をいただき、ありがとうございました。"
183367253,ご来店いただきありがとうございます。静かな環境を気に入っていただけたとのことで、嬉しく思います。今後ともお客様にご満足いただけるよう努めてまいりますので、ぜひまたのお越しをお待ちしております。
183367257,"この度はご宿泊いただき、誠にありがとうございました。
 

 ご心配をおかけしたこと、また隣の方の音や置き時計の件についてご迷惑をおかけしましたことをお詫び申し上げます。ご指摘いただいた点については、今後の改善に努めて参ります。
 

 朝食のパンについてのご意見もありがとうございます。お客様がご満足いただけるよう、品質向上に努めてまいりますので、次回は和食もぜひお試しください。
 

 バイクを安全に駐車できるとのお言葉、嬉しく思います。次回のご来訪をお待ちしておりますので、どうぞ宜しくお願いいたします。"
183367259,"お客様
 

 貴重なご意見をいただき、誠にありがとうございます。
 

 外観や内装についてお褒めの言葉をいただいた一方で、室内デザインや朝食メニューに関してご期待に応えられなかったこと、大変申し訳なく思っております。コンセントの位置や収納スペースなど、宿泊者様の利便性を考慮した改善が必要であることを真摯に受け止めます。
 

 また、朝食の内容や味についてのご指摘もありがとうございます。お客様にご満足いただけるよう、メニューの見直しや品質向上を図って参ります。
 

 アクセスの面でもご不便をおかけし、心苦しく思っております。今後の改善に向けて、スタッフ一同努めて参りますので、貴重なご意見に感謝いたします。
 

 再訪を検討いただけるよう、次回はより良いサービスをご提供できるよう努力いたします。どうぞ引き続きよろしくお願いいたします。"
183367260,"この度はご利用いただき、誠にありがとうございます。
 

 立地や建物の雰囲気、内装にご満足いただけたとのことで、大変嬉しく思います。京都らしい素敵な空間を感じていただけたこと、私たちにとっても喜ばしいことです。
 

 またのご宿泊を心よりお待ちしております。ぜひ、次回も素敵なひとときをお過ごしください。"
183367292,"この度はご宿泊いただき、また貴重なご意見をいただきありがとうございます。
 

 スタッフの対応についてお褒めの言葉をいただき、大変嬉しく思います。しかしながら、エントランスの階段や水回りの臭い、アクセスの不便さなど、多くの点でご不便をおかけしてしまったこと、心よりお詫び申し上げます。
 

 ご指摘いただいた点については、早急に改善に向けた検討を進めてまいります。お客様にとって快適な空間を提供できるよう努めて参りますので、ぜひ今後の成長を見守っていただければ幸いです。
 

 貴重なご意見に感謝いたします。またの機会がございましたら、より良いサービスを提供できるよう努力いたしますので、よろしくお願いいたします。"
183367298,"貴重なご意見をいただき、ありがとうございます。
 

 ご滞在中にお騒がせな状況があり、大変ご不便をおかけしましたこと、お詫び申し上げます。静かな環境でお過ごしいただけるよう、改善に努めてまいります。
 

 ウェルカムコーヒーや朝食の混雑に関しても、貴重なご指摘をありがとうございます。スムーズなサービス提供に向けて、見直しを図ります。
 

 立地をお褒めいただき、嬉しく思います。またのご利用を心よりお待ちしております。"
183367304,"ご意見いただきありがとうございます。
 

 国際色豊かな環境を感じていただいたとのことですが、ご期待に添えない部分があったようで申し訳ありません。お客様にとって快適な滞在をご提供できるよう、さらなる改善に努めて参ります。
 

 貴重なご感想をありがとうございました。"
183367316,"この度はご宿泊いただき、誠にありがとうございました。 
 

 居心地の良いホテルとのお言葉、大変嬉しく思います。また、黄桜のクラフトビールを楽しんでいただけたことにも感謝申し上げます。お部屋からの景観をお楽しみいただけたこと、一同喜んでおります。
 

 ただ、エレベーターホールからのお部屋までの距離でご不便をおかけしたこと、お詫び申し上げます。次回ご宿泊の際には、事前にご要望をお聞かせいただければ幸いです。
 

 またのご来館をお待ちしております。ありがとうございました。"
183367317,"この度はご宿泊いただき、貴重なご意見をありがとうございます。
 

 立地や清掃について、お褒めの言葉をいただき嬉しく思っております。お子様連れでのご旅行とのこと、快適に過ごしていただけた点についてお聞きできて安心しました。
 

 しかしながら、浴室やトイレの清掃についてご期待に沿えなかったこと、心よりお詫び申し上げます。お客様の貴重なご指摘を真摯に受け止め、清掃管理の見直しを行い、今後の改善に努めてまいります。
 

 また、フロントのスタッフの接客についてもご不快な思いをさせてしまい申し訳ありません。コミュニケーションの改善についても、スタッフへの指導を強化して参ります。
 

 今後もご意見を大切にし、よりよいサービスを提供できるよう努力して参りますので、またのご来店を心よりお待ちしております。"
183367322,"貴重なご意見をいただき、ありがとうございます。
 

 ご来訪時に混雑し、ご不便をおかけしてしまったこと、お詫び申し上げます。チェックインのスムーズさについては、今後改善に努めてまいります。
 

 また、客室や朝食についてもご満足いただけなかったとのことで、心よりお詫び申し上げます。お客様からの声を参考に、サービス向上に努めて参ります。
 

 次回はご期待に添えるよう、スタッフ一同精進いたしますので、またの機会がございましたらぜひお越しください。"
183367323,"この度はご利用いただきありがとうございます。
 

 チェックイン時の接客に関して、ご不快な思いをさせてしまい大変申し訳ございませんでした。お客様の貴重なご意見を真摯に受け止め、スタッフの教育をより一層強化してまいります。お客様に心地よく感じていただける接客を提供できるよう、努めていきます。
 

 また、お部屋にご満足いただけたこと、そして朝食に関する貴重なご意見もありがとうございます。メニューの改善に向けて検討を進めてまいります。
 

 今後、お客様により良い体験を提供できるよう努力してまいりますので、またのご来店を心よりお待ちしております。"
183367325,"お客様の貴重なご意見をいただき、誠にありがとうございます。
 

 ご滞在中に多くの不快な思いをさせてしまったこと、心よりお詫び申し上げます。フロントスタッフの対応や、清掃の不備、さらにお部屋の快適さに関しての不満を伺い、非常に残念な気持ちでいっぱいです。お客様のお声は真摯に受け止め、改善に努めて参ります。
 

 また、地域クーポンの取り扱いや清掃サービスの向上についても、社内でしっかりと確認し、今後同様の事態が起こらないよう努めます。
 

 せっかくの旅行を楽しみにされていた中で、このような体験をさせてしまったこと、心よりお詫び申し上げます。お客様の信頼を取り戻すために、一層努力して参りますので、何卒ご容赦いただけますようお願い申し上げます。"
183367326,"この度はご利用いただき、誠にありがとうございます。
 

 せっかくのご旅行で不快な思いをさせてしまい、大変申し訳ございませんでした。  
 ご指摘いただきましたバリアフリー対応や加湿器の清掃状態について、しっかりと確認し改善に努めてまいります。  
 また、スタッフの対応についても改めて指導を行い、お客様が心地よくお過ごしいただけるよう努めてまいります。
 

 お部屋や朝食についてお褒めいただき、ありがとうございます。  
 再度のご訪問は難しいとのことですが、いつかまた京都にお越しの際には、ぜひ良い思い出を作っていただけるよう、努力していきます。  
 

 貴重なご意見をいただき、感謝いたします。"
183367336,"ご利用いただきありがとうございます。
 

 雰囲気や清潔さ、アメニティにご満足いただけたとのこと、嬉しく思います。  
 

 朝食もお楽しみいただけたようで、安心いたしました。  
 

 またのお越しを心よりお待ちしております。"
183367338,"この度は当ホテルをご利用いただき、ありがとうございます。
 

 立地や清潔感についてお褒めの言葉をいただき、大変嬉しく思っております。クリスマスの特別な時期に、快適にお過ごしいただけたことを光栄に思います。
 

 これからもお客様に満足いただけるよう、サービス向上に努めてまいります。またのご利用を心よりお待ちしております。"
183367339,"この度はご利用いただき、ありがとうございます。
 

 静かな環境でお過ごしいただけたとのこと、大変嬉しく思います。また、チェックイン手続きについてもお褒めの言葉をいただき、スタッフ一同励みになります。
 

 今後とも、心地よい空間を提供できるよう努めてまいりますので、ぜひまたお越しください。お待ちしております。"
183367350,"ご来店いただき、また貴重なご意見をありがとうございます。
 

 ご期待に沿えず、申し訳ありませんでした。価格に対する価値を感じていただけるよう、さらなる改善に努めてまいります。
 

 今後ともご指摘をいただけますと幸いです。お客様にご満足いただけるよう努力してまいりますので、またの機会にお越しいただければと思います。"
183367354,"ご利用いただきありがとうございます。
 

 落ち着いた雰囲気をお楽しみいただけたようで、私たちも嬉しく思います。 
 

 シンプルで洗練された空間を提供することを心がけており、リーズナブルな価格にもご満足いただけたとのことで、大変光栄です。
 

 今後もお客様にとって心地よい場所であり続けられるよう努めて参りますので、またのご来店をお待ちしております。"
183367363,"ご来店いただき、ありがとうございます。
 

 周りの雰囲気や立地について気に入っていただけたようで、とても嬉しいです。静かな環境の中で、リラックスした時間を過ごしていただけたことが伝わってきました。
 

 またぜひお越しいただき、別の楽しみを見つけていただけることを心よりお待ちしております。"
183367364,"この度はご宿泊いただき、また貴重なご意見をありがとうございます。
 

 掃除の件については、ご不便をおかけし申し訳ございません。今後はわかりやすい案内を心掛けてまいります。また、観光情報の提供に関しても、改善を検討いたします。
 

 シャワーカーテンの臭いについてもご指摘いただき、感謝いたします。清掃スタッフにしっかりと伝え、対策を講じるようにいたします。
 

 お客様の貴重なご意見をもとに、より良い宿泊体験を提供できるよう努力して参ります。次回のご利用を心よりお待ちしております。"
183367366,"この度はご利用いただき、心温まるお言葉をいただき誠にありがとうございます。
 

 お部屋のグレードアップや、朝食をお楽しみいただけたとのこと、大変嬉しく思います。また、当館の設備や清潔さをご評価いただき、感謝申し上げます。
 

 ご指摘いただいた駅からのアクセスや、入口の件については、今後の改善に活かして参ります。また、フロントの対応についても貴重なご意見ありがとうございます。スタッフの教育をより一層強化してまいります。
 

 知人へのオススメのお言葉、スタッフ一同励みになります。次回のご来店を心よりお待ちしております。"
183367367,"貴重なご意見をいただき、ありがとうございます。
 

 ブッフェスタイルの朝食を気に入っていただけたこと、大変嬉しく思います。落ち着いた雰囲気や作業スペースの静かさも高く評価いただき、感謝申し上げます。
 

 頂戴したご指摘については、今後の改善に努めて参ります。ドライヤーの場所や水圧、清掃に関してしっかりと確認し、お客様により快適にお過ごしいただけるよう努力して参ります。
 

 再びのご訪問を心よりお待ちしております。"
183367371,ご来店いただき、ありがとうございます。とても良い評価をいただき、嬉しく思います。今後ともさらなるサービス向上に努めてまいりますので、ぜひまたお越しください。お待ちしております！
183367372,"この度は一人旅でのご利用、誠にありがとうございます。
 

 お部屋やスタッフの接客にご満足いただけたとのこと、大変嬉しく思います。 
 

 電動レンタサイクルでの観光も楽しんでいただけたようで、何よりです。 
 

 便利な立地についてもお褒めの言葉をいただき、感謝いたします。 
 

 またのご来訪を心よりお待ちしております。"
183367375,"この度はご滞在いただき、ありがとうございます。
 

 お部屋の雰囲気を気に入っていただけたとのこと、とても嬉しく思います。天井の高さが広々とした印象を与えているようで、良かったです。
 

 バストイレのサイズについてのご意見、そして空気清浄機の状態に関して、お知らせいただきありがとうございます。清掃や点検をより一層徹底し、快適にお過ごしいただけるよう努めて参ります。
 

 Wi-Fiの件については、迅速に対応できたとのお言葉をいただき安心しました。今後も何か気になる点がございましたら、お気軽にお知らせください。
 

 またのご利用を心よりお待ちしております。"
183367376,"この度はご利用いただき、誠にありがとうございます。
 

 ご希望のお部屋タイプにご満足いただけたとのことで、スタッフ一同嬉しく思っております。バイキングの予約制に関してはご不便をおかけし申し訳ありませんが、料金にご満足いただけたようで何よりです。
 

 また、身障者用トイレの臭いについてご指摘いただき、ありがとうございます。清掃や管理の方法を見直し、改善に努めて参ります。
 

 貴重なご意見をいただき、感謝いたします。次回のご来店を心よりお待ちしております。"
183367379,"この度はご宿泊いただき、心温まる口コミをありがとうございます。
 

 静かな立地や落ち着いたロビーの雰囲気をお気に召していただけたようで、大変嬉しく思います。コネクティングルームやアメニティの充実にご満足いただけたこと、何より清潔感にご評価をいただき、本当にありがとうございます。
 

 いただいたご提案に関しても、貴重なお声としてしっかりと検討させていただきます。お客様の快適な滞在をさらに向上させるための参考にさせていただきます。
 

 朝食の京風ブッフェスタイルを楽しんでいただけたこと、とても嬉しく思います。美味しいお食事で京都の味を感じていただけたこと、本当にありがとうございます。
 

 ぜひまたのご利用をお待ちしております。お客様の次回のご来店をスタッフ一同心より楽しみにしております。"
183367381,"この度はご宿泊いただき、誠にありがとうございます。
 

 快適な空間を提供できたこと、大変嬉しく思います。 
 

 交通の便も良い立地ですので、またのご利用を心よりお待ちしております。"
183367383,"この度はご宿泊いただき、心より感謝申し上げます。外観や広さ、朝食の内容についてご満足いただけたとのこと、大変嬉しく思います。
 

 しかしながら、お部屋のトイレやバスルームの臭いに関してご不便をおかけし誠に申し訳ございません。新しい施設にもかかわらず、そのような状態があったことは、私たちにとっても残念でなりません。清掃状況については確認を行い、改善に努めてまいります。
 

 次回のご宿泊時には、より快適な滞在を提供できるよう努力いたしますので、ぜひまたお越しください。お客様の貴重なご意見、誠にありがとうございました。"
183367386,"この度はご宿泊いただきありがとうございます。
 

 閑静な路地裏の立地をお楽しみいただけたようで嬉しく思います。京都の町並みを感じながらの道程が心地よいですね。また、朝食の内容にも満足していただけたとのこと、ありがとうございます。
 

 ご指摘いただいたメニューのバリエーションや客室のコンセント配置については、今後の改善点として真摯に受け止めさせていただきます。
 

 またのご利用を心よりお待ちしております。お越しいただける際には、さらにご満足いただけるよう努めてまいります。"
183367387,"この度はご宿泊いただき、誠にありがとうございます。
 

 インテリアや朝食についてお褒めの言葉をいただけたこと、大変嬉しく思います。ただ、滞在中に多数のご不便をおかけしてしまい、申し訳ございませんでした。
 

 特に、ユニットバスの臭いや清掃状況、ランドリーの不安など、ご指摘いただいた点については真摯に受け止め、改善に努めさせていただきます。
 

 お客様に快適にお過ごしいただける環境を提供することが私たちの使命ですので、いただいたご意見をもとに対応を強化してまいります。
 

 貴重なご意見をありがとうございます。今後とも改善を続け、再度お越しいただけるよう努力いたします。"
183367388,"ご利用いただき、ありがとうございます。
 

 京都駅近くでの利便性をご評価いただけたこと、大変嬉しく思います。 
 

 タクシーの予約がスムーズにできたことも、安心してお過ごしいただけた一因かと思います。 
 

 今後もご期待に添えるサービスを提供できるよう努力して参りますので、またのご来館をお待ちしております。"
183367389,"この度はご利用いただき、誠にありがとうございます。
 

 お部屋やスタッフの対応、お洒落な雰囲気を気に入っていただけたこと、大変嬉しく思います。 
 

 しかしながら、TVのリモコンが見つけにくかったことや、朝食ビュッフェの品数についてご不便をお掛けしてしまったこと、お詫び申し上げます。貴重なご意見として、今後の改善に活かさせていただきます。
 

 白味噌のお味噌汁をお楽しみいただけたとのことで、ありがとうございます！ 
 

 またのご来店を心よりお待ちしております。"
183367392,"この度はご利用いただき、誠にありがとうございます。
 

 立地やお部屋の広さについてご満足いただけたようで、大変うれしく思います。また、朝食の親子丼やわらび餅を気に入っていただけたとのお言葉も、スタッフ一同励みになります。
 

 しかしながら、朝食時の混雑によりご不便をおかけしたこと、心よりお詫び申し上げます。ご指摘いただいた通り、今後は運営の改善に努め、よりスムーズにご利用いただけるようにして参ります。
 

 貴重なご意見をありがとうございました。またのご来店を心よりお待ちしております。"
183367393,"ご来店いただき、ありがとうございます。
 

 駐車場の件についてご不便をおかけし、申し訳ございませんでした。しかし、それ以外の点でご満足いただけたとのこと、大変嬉しく思います。
 

 今後もより良いサービスを心がけて参りますので、またのご利用をお待ちしております。"